"cod","nombre","empresa","categoria","subcategoria","tipo","precio"
7702049000548,"Aguardiente antioqueno sin azúcar ","ANTIOQUENO","Supermercado","Vinos y Licores","Aguardiente",6.18
7702049001637,"Aguardiente Antioqueno sin azúcar  botella ","ANTIOQUENO","Supermercado","Vinos y Licores","Aguardiente",5.10
7702049001644,"Aguardiente Antioqueño sin azúcar 24° bot.x 750ml","ANTIOQUENO","Supermercado","Vinos y Licores","Aguardiente",9.90
7702049000531,"Aguardiente antioqueño sin azúcar 29 vol 750 ml","ANTIOQUENO","Supermercado","Vinos y Licores","Aguardiente",11.10
7702049000920,"Aguardiente antioqueño sin azúcar garrafa ","ANTIOQUENO","Supermercado","Vinos y Licores","Aguardiente",27.60
7702049001514,"Aguardiente antioqueno sin azúcar tetra ","ANTIOQUENO","Supermercado","Vinos y Licores","Aguardiente",15.00
7709086207749,"Aguardiente Antioqueno sin azúcar tetra pack ","ANTIOQUENO","Supermercado","Vinos y Licores","Aguardiente",12.00
7702049001507,"Aguardiente antioqueño tetra prisma ","ANTIOQUENO","Supermercado","Vinos y Licores","Aguardiente",14.10
7702168114409,"Aguardiente Cristal ","CRISTAL","Supermercado","Vinos y Licores","Aguardiente",3.72
7702168117400,"Aguardiente Cristal ","CRISTAL","Supermercado","Vinos y Licores","Aguardiente",6.90
7702168117004,"Aguardiente Cristal botella ","CRISTAL","Supermercado","Vinos y Licores","Aguardiente",7.80
7702168114003,"Aguardiente Cristal fco ","CRISTAL","Supermercado","Vinos y Licores","Aguardiente",4.20
7702168114102,"Aguardiente Cristal sin azúcar tapa azul ","CRISTAL","Supermercado","Vinos y Licores","Aguardiente",4.68
7702168118209,"Aguardiente Cristal tetra pack ","CRISTAL","Supermercado","Vinos y Licores","Aguardiente",9.48
7702404000046,"Aguardiente Nectar ","NECTAR","Supermercado","Vinos y Licores","Aguardiente",7.80
7702404000039,"Aguardiente néctar ","NECTAR","Supermercado","Vinos y Licores","Aguardiente",4.08
7702404000275,"Aguardiente néctar ","NECTAR","Supermercado","Vinos y Licores","Aguardiente",2.58
7702404006284,"Aguardiente Nectar azul sin azúcar ","NECTAR","Supermercado","Vinos y Licores","Aguardiente",11.10
7702404006031,"Aguardiente Nectar azul sin azúcar ","NECTAR","Supermercado","Vinos y Licores","Aguardiente",4.98
7702404006048,"Aguardiente Nectar azul sin azúcar ","NECTAR","Supermercado","Vinos y Licores","Aguardiente",9.00
7702404005287,"Aguardiente nectar club ","NECTAR","Supermercado","Vinos y Licores","Aguardiente",10.20
7702404005065,"Aguardiente Nectar club ","NECTAR","Supermercado","Vinos y Licores","Aguardiente",20.40
7702404005270,"Aguardiente Nectar club ","NECTAR","Supermercado","Vinos y Licores","Aguardiente",2.70
7702404005294,"Aguardiente Néctar Club tetra pack ","NECTAR","Supermercado","Vinos y Licores","Aguardiente",14.10
7702404000060,"Aguardiente Nectar gfa ","NECTAR","Supermercado","Vinos y Licores","Aguardiente",19.20
7702404008042,"Aguardiente Nectar rojo sin azúcar ","NECTAR","Supermercado","Vinos y Licores","Aguardiente",8.10
7702404005041,"Aguardiente Nectar sin azúcar ","NECTAR","Supermercado","Vinos y Licores","Aguardiente",8.10
7702404008080,"Aguardiente Nectar sin azúcar ","NECTAR","Supermercado","Vinos y Licores","Aguardiente",10.20
7702404005034,"Aguardiente Nectar sin azúcar ","NECTAR","Supermercado","Vinos y Licores","Aguardiente",4.32
7702049000746,"Aguardiente Real 1493 silver sin azúcar ","REAL1493","Supermercado","Vinos y Licores","Aguardiente",16.80
7702049000906,"Aguardiente sin azúcar vidrio ","ANTIOQUENO","Supermercado","Vinos y Licores","Aguardiente",15.00
7702559021033,"Aperitivo Amaretto Convier ","CONVIER","Supermercado","Vinos y Licores","Aperitivos",15.60
721059001311,"Aperitivo Aperol botella ","APEROL","Supermercado","Vinos y Licores","Aperitivos",22.20
7703588000174,"Aperitivo carinoso rose manzana ","CARINOSO","Supermercado","Vinos y Licores","Aperitivos",4.80
8004400014416,"Aperitivo Fernet branca ","BRANCA","Supermercado","Vinos y Licores","Aperitivos",27.00
4067700015419,"Aperitivo Jagermeister botella ","JAGERMEISTER","Supermercado","Vinos y Licores","Aperitivos",25.20
85976034150,"Aperitivo manischewitz uvax1500cm3","MANISCHEWITE","Supermercado","Vinos y Licores","Aperitivos",25.80
7703588001041,"Coctel Carinoso tinto verano botella. ","CARINOSO","Supermercado","Vinos y Licores","Aperitivos",5.88
8432286003710,"Coctel la celebración daiquiri sin alcohol ","LA CELEBRACION","Supermercado","Vinos y Licores","Aperitivos",6.30
8432286004342,"Coctel la celebración margarita sin alcohol ","LA CELEBRACION","Supermercado","Vinos y Licores","Aperitivos",6.30
8432286003413,"Coctel la celebración mojito sin alcohol ","LA CELEBRACION","Supermercado","Vinos y Licores","Aperitivos",6.30
8432286003727,"Coctel la celebración pina colada sin alcohol ","LA CELEBRACION","Supermercado","Vinos y Licores","Aperitivos",6.30
70491807952,"Concentrado Finest Call fruta granadina ","FINEST CALL","Supermercado","Vinos y Licores","Aperitivos",6.18
7702121001425,"Crema de café Savor´s botella ","SAVORS","Supermercado","Vinos y Licores","Aperitivos",9.00
7703518010051,"Crema de café De la Corte ","DE LA CORTE","Supermercado","Vinos y Licores","Aperitivos",8.70
7702534300016,"Crema de café cappuccino San Marino ","SAN MARINO","Supermercado","Vinos y Licores","Aperitivos",7.80
5000329002193,"Ginebra Beefeater ","BEEFEATER","Supermercado","Vinos y Licores","Aperitivos",24.00
8001110016648,"Licor disaronno original italiano botella ","DISARONNO","Supermercado","Vinos y Licores","Aperitivos",34.20
7702454000287,"Licor grand prix ",,"Supermercado","Vinos y Licores","Aperitivos",9.30
70491213227,"Mezcla coctel Master Of Mixes daikiri margarita ","MASTER OF MIXES","Supermercado","Vinos y Licores","Aperitivos",5.58
7702559020630,"Pina colada convier aperitivo ","CONVIER","Supermercado","Vinos y Licores","Aperitivos",9.90
7702534200026,"Piña colada maui ","MAUI","Supermercado","Vinos y Licores","Aperitivos",6.00
7702534200019,"Piña colada Tahití botella ","TAHITI","Supermercado","Vinos y Licores","Aperitivos",6.60
70491212725,"Base coctel Master Of Mixes margarita ","MASTER OF MIXES","Supermercado","Vinos y Licores","Aperitivos",5.28
70491212824,"Base coctel Master of Mixes piña colada ","MASTER OF MIXES","Supermercado","Vinos y Licores","Aperitivos",5.28
7702534100029,"Sabajon apolo brandy bot ","APOLO","Supermercado","Vinos y Licores","Aperitivos",6.00
7703588000419,"Sangria fiesta ","BACARLES","Supermercado","Vinos y Licores","Aperitivos",5.40
7702559080627,"Vermouth extra dry ","CONVIER","Supermercado","Vinos y Licores","Aperitivos",8.10
7703588000112,"Vino de manzana Cariñoso ","CARINOSO","Supermercado","Vinos y Licores","Aperitivos",4.80
7702450011010,"Brandy domecq ","DOMECQ","Supermercado","Vinos y Licores","Brandy",15.60
7702450011119,"Brandy domecq fco ","DOMECQ","Supermercado","Vinos y Licores","Brandy",7.80
7702004002877,"Cerveza Aguila original en lata ","AGUILA","Supermercado","Vinos y Licores","Cervezas",3.90
7702090050646,"Cerveza andina lata ","ANDINA","Supermercado","Vinos y Licores","Cervezas",7.20
7702090049572,"Cerveza Andina lata ","ANDINA","Supermercado","Vinos y Licores","Cervezas",3.90
7707349636015,"Cerveza Apóstol bock ","APOSTOL","Supermercado","Vinos y Licores","Cervezas",5.88
7707349631010,"Cerveza Apóstol Dubeel ","APOSTOL","Supermercado","Vinos y Licores","Cervezas",5.88
4600682011477,"Cerveza baltika 6 porter bot. ","BALTIKA","Supermercado","Vinos y Licores","Cervezas",2.94
4600682407096,"Cerveza Baltika 7 export lager ","BALTIKA","Supermercado","Vinos y Licores","Cervezas",4.80
4600682407478,"Cerveza baltika 7 export lager botella ","BALTIKA","Supermercado","Vinos y Licores","Cervezas",2.94
4600682009450,"Cerveza baltika 9 extra botella ","BALTIKA","Supermercado","Vinos y Licores","Cervezas",3.00
4600682409458,"Cerveza baltika 9 strong lata ","BALTIKA","Supermercado","Vinos y Licores","Cervezas",2.82
4052197000017,"Cerveza Benediktiner Weissbier Botella ","BENEDIKTINER","Supermercado","Vinos y Licores","Cervezas",4.20
4102430315504,"Cerveza Bitburger Drive 0.0% Botella ","BITBURGER","Supermercado","Vinos y Licores","Cervezas",2.40
7707358310562,"Cerveza blanca bacata BBC ","BBC","Supermercado","Vinos y Licores","Cervezas",5.58
7702004110572,"Cerveza Budweiser botella ","BUDWEISER","Supermercado","Vinos y Licores","Cervezas",3.60
7702004110602,"Cerveza Budweiser lata ","BUDWEISER","Supermercado","Vinos y Licores","Cervezas",7.08
7702004110619,"Cerveza Budweiser lata ","BUDWEISER","Supermercado","Vinos y Licores","Cervezas",3.24
7702004009319,"Cerveza Busch light lata ","BUSCH","Supermercado","Vinos y Licores","Cervezas",0.60
606110365192,"Cerveza Chelarte pamela summer ale ","CHELARTE","Supermercado","Vinos y Licores","Cervezas",2.70
606110365208,"Cerveza Chelarte raquel pale ale ","CHELARTE","Supermercado","Vinos y Licores","Cervezas",2.70
7702004003539,"Cerveza Club Colombia Dorada Lata ","CLUB COLOMBIA","Supermercado","Vinos y Licores","Cervezas",4.68
7702004003799,"Cerveza Club Colombia Negra Botella ","CLUB COLOMBIA","Supermercado","Vinos y Licores","Cervezas",0.00
7702004003614,"Cerveza Club Colombia Roja Bot ","CLUB COLOMBIA","Supermercado","Vinos y Licores","Cervezas",0.72
7702004003645,"Cerveza Club Colombia Roja Bot Sixpack ","CLUB COLOMBIA","Supermercado","Vinos y Licores","Cervezas",4.32
7702004003492,"Cerveza Club Colombia Sixpack Botella ","CLUB COLOMBIA","Supermercado","Vinos y Licores","Cervezas",5.10
5411681014005,"Cerveza duvel botella ","DUVEL","Supermercado","Vinos y Licores","Cervezas",3.48
4002103248651,"Cerveza erdinger bot. Negra ","ERDINGER","Supermercado","Vinos y Licores","Cervezas",4.20
5011885010478,"Cerveza Fullers india pale ale botella ","FULLERS","Supermercado","Vinos y Licores","Cervezas",3.90
5011885008338,"Cerveza Fullers london porter botella ","FULLERS","Supermercado","Vinos y Licores","Cervezas",4.50
5011885003647,"Cerveza Fullers london pride botella ","FULLERS","Supermercado","Vinos y Licores","Cervezas",3.90
8712000010249,"Cerveza Heineken Bot. ","HEINEKEN","Supermercado","Vinos y Licores","Cervezas",1.98
8712000033538,"Cerveza Heineken Lata ","HEINEKEN","Supermercado","Vinos y Licores","Cervezas",3.66
8712000033545,"Cerveza Heineken Sixpack Botella ","HEINEKEN","Supermercado","Vinos y Licores","Cervezas",3.66
8712000017941,"Cerveza Heineken Sixpack Lata ","HEINEKEN","Supermercado","Vinos y Licores","Cervezas",5.70
4005686003198,"Cerveza Hofbrau Munchen Dunkel botella ","HOFBRAU MUNCHEN","Supermercado","Vinos y Licores","Cervezas",4.20
4005686001095,"Cerveza hofbrau munchen original bot.x500ml","HOFBRAU MUNCHEN","Supermercado","Vinos y Licores","Cervezas",4.98
4005686004157,"Cerveza Hofbrau Munchen Weisse botella ","HOFBRAU MUNCHEN","Supermercado","Vinos y Licores","Cervezas",4.98
8714800001793,"Cerveza Hollandia botella ","HOLLANDIA","Supermercado","Vinos y Licores","Cervezas",1.32
4014964112514,"Cerveza Kostritzer Schwarzber Lata ","KOSTRIBER","Supermercado","Vinos y Licores","Cervezas",3.48
5701598038264,"Cerveza Lager 5% Puls En Lata Sixpack ","PULS","Supermercado","Vinos y Licores","Cervezas",3.30
5411686700118,"Cerveza liefmans fruitesse botella ","LIEFMANS","Supermercado","Vinos y Licores","Cervezas",2.52
7702004110251,"Cerveza Miller Genuine Draft Bot. ","MILLER LITE","Supermercado","Vinos y Licores","Cervezas",5.88
7702004110244,"Cerveza Miller Genuine Draft Bot. ","MILLER","Supermercado","Vinos y Licores","Cervezas",0.99
7702004110282,"Cerveza Miller Genuine Draft Lata ","MILLER","Supermercado","Vinos y Licores","Cervezas",5.58
7702004110022,"Cerveza Miller Lite Lata ","MILLER","Supermercado","Vinos y Licores","Cervezas",0.74
7702004110039,"Cerveza Miller Lite Sixpack Lata ","MILLER","Supermercado","Vinos y Licores","Cervezas",4.20
7707358310463,"Cerveza negra chapinero BBC ","BBC","Supermercado","Vinos y Licores","Cervezas",5.58
4002103257707,"Cerveza negra erdinger pikantus bot ","ERDINGER","Supermercado","Vinos y Licores","Cervezas",5.58
4066600303336,"Cerveza paulaner dunkel bot. ","PAULANER","Supermercado","Vinos y Licores","Cervezas",3.72
4066600060741,"Cerveza paulaner weissbier botella ","PAULANER","Supermercado","Vinos y Licores","Cervezas",3.60
4066600601920,"Cerveza Paulaner weissbier lata ","PAULANER","Supermercado","Vinos y Licores","Cervezas",3.30
7702004007841,"Cerveza Poker lata ","POKER","Supermercado","Vinos y Licores","Cervezas",4.20
8712000030605,"Cerveza Premium Heineken lager botella ","HEINEKEN","Supermercado","Vinos y Licores","Cervezas",6.48
7707358310449,"Cerveza roja Monserrate BBC ","BBC","Supermercado","Vinos y Licores","Cervezas",5.58
7707358310470,"Cerveza rubia Cajica BBC ","BBC","Supermercado","Vinos y Licores","Cervezas",5.58
4002103248637,"Cerveza rubia Erdinger botella ","ERDINGER","Supermercado","Vinos y Licores","Cervezas",4.20
7707358310753,"Cerveza rubia premium lager BBC ","BBC","Supermercado","Vinos y Licores","Cervezas",6.48
7501049936945,"Cerveza Sol botella ","SOL","Supermercado","Vinos y Licores","Cervezas",6.00
5410228144755,"Cerveza Stella Artois Botella ","STELLA ARTOIS","Supermercado","Vinos y Licores","Cervezas",7.08
4014807202044,"Cerveza Störtebeker Bernstein-Weizen Bot ","STORTEBEKER","Supermercado","Vinos y Licores","Cervezas",3.90
4014807002651,"Cerveza Störtebeker Hanse-Porter Botella ","STORTEBEKER","Supermercado","Vinos y Licores","Cervezas",3.90
4014807364001,"Cerveza Störtebeker Pilsener-Bier Botella ","STORTEBEKER","Supermercado","Vinos y Licores","Cervezas",3.90
4014807364025,"Cerveza Störtebeker Schwarzbier Botella ","STORTEBEKER","Supermercado","Vinos y Licores","Cervezas",3.90
8718104901599,"Cerveza weidmann súper strong lata ","HOLLANDIA","Supermercado","Vinos y Licores","Cervezas",3.12
5411681038001,"Cerveza 10 Triple Tripel Maredsous botella ","MAREDSOUS","Supermercado","Vinos y Licores","Cervezas",4.20
7709669992727,"Cerveza 13 pesos heroica ","13 PESOS","Supermercado","Vinos y Licores","Cervezas",2.52
7709669992765,"Cerveza 13 pesos ipa ","13 PESOS","Supermercado","Vinos y Licores","Cervezas",2.70
7707361120066,"Cerveza 3 cordilleras mestiza ","3 CORDILLERAS","Supermercado","Vinos y Licores","Cervezas",4.02
7707361120035,"Cerveza 3 cordilleras mestiza botella ","3 CORDILLERAS","Supermercado","Vinos y Licores","Cervezas",1.41
7707361120042,"Cerveza 3 cordilleras mulata botella ","3 CORDILLERAS","Supermercado","Vinos y Licores","Cervezas",1.41
7707361120202,"Cerveza 3 cordilleras negra ","3 CORDILLERAS","Supermercado","Vinos y Licores","Cervezas",3.90
7707361120196,"Cerveza 3 Cordilleras negra botella ","3 CORDILLERAS","Supermercado","Vinos y Licores","Cervezas",1.41
7707361120226,"Cerveza 3 cordilleras rosada botella ","3 CORDILLERAS","Supermercado","Vinos y Licores","Cervezas",1.41
7707361120233,"Cerveza 3 cordilleras rosada tripack botella ","3 CORDILLERAS","Supermercado","Vinos y Licores","Cervezas",3.90
7707361120080,"Cerveza 3 cordilleras surtido tripack botella ","3 CORDILLERAS","Supermercado","Vinos y Licores","Cervezas",3.90
5411681035000,"Cerveza 6 blonde blond Maredsous botella ","MAREDSOUS","Supermercado","Vinos y Licores","Cervezas",3.18
5411681037004,"Cerveza 8 Brune Bruin Maredsous botella ","MAREDSOUS","Supermercado","Vinos y Licores","Cervezas",4.08
7702004002938,"Cerveza Águila cero sin alcohol en lata ","AGUILA","Supermercado","Vinos y Licores","Cervezas",4.02
7702004002488,"Cerveza Aguila Cero Sixpack Botella ","AGUILA","Supermercado","Vinos y Licores","Cervezas",3.72
7702004002860,"Cerveza Águila lata ","AGUILA","Supermercado","Vinos y Licores","Cervezas",0.66
3500610006821,"Champagn Pierlant Brut ","PIERLANT","Supermercado","Vinos y Licores","Champañas y espumoso",10.80
3258431000008,"Champagne laurent perrier ","LAUREN PERRIER","Supermercado","Vinos y Licores","Champañas y espumoso",70.50
3500610006838,"Champaña Pierlant Demi ","PIERLANT","Supermercado","Vinos y Licores","Champañas y espumoso",10.80
7790975020358,"Chandon 187ml 1x24btl brut rose","CHANDON","Supermercado","Vinos y Licores","Champañas y espumoso",9.00
7790975000183,"Espumoso chandon brut bot ","CHANDON","Supermercado","Vinos y Licores","Champañas y espumoso",23.40
7702559021132,"Licor convier crema triple sec ","CONVIER","Supermercado","Vinos y Licores","Champañas y espumoso",18.00
3500610085338,"Vino blanco espumoso ice JP Chenet botella ","J.P.CHENET","Supermercado","Vinos y Licores","Champañas y espumoso",13.20
8001660198351,"Vino blanco prosecco Ruffino botella ","RUFFINO","Supermercado","Vinos y Licores","Champañas y espumoso",25.20
7703588003151,"Vino espumoso alteza blanco ","ALTEZA","Supermercado","Vinos y Licores","Champañas y espumoso",4.80
7790975000190,"Vino espumoso chandon demisec *750ml","CHANDON","Supermercado","Vinos y Licores","Champañas y espumoso",23.40
7790975001555,"Vino espumoso Chandon extra brut ","CHANDON","Supermercado","Vinos y Licores","Champañas y espumoso",7.20
7790975001340,"Vino Espumoso Chandon Rose Brut ","CHANDON","Supermercado","Vinos y Licores","Champañas y espumoso",23.40
